ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
DK-270C,LITHONIA INDUSTRIAL BOULEVARD EXTENSION: PHASE II,DeKalb County,2010,GRTA,0,4,1.3,0001791,FROM ROGERS LAKE ROAD TO SR 124 (ROCK CHAPEL ROAD),Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,AUTH,2006,State Bonds,"$0,000","$0,000","$0,000","$0,000","$0,000","$4,214,542","$1,053,635","$2,663,000","$4,000,000","$11,931,177"
DK-270C,LITHONIA INDUSTRIAL BOULEVARD EXTENSION: PHASE II,DeKalb County,2010,GRTA,0,4,1.3,0001791,FROM ROGERS LAKE ROAD TO SR 124 (ROCK CHAPEL ROAD),Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,AUTH,2008,STP - Statewide Flexible (GDOT),"$4,214,542","$1,053,635","$0,000","$0,000","$5,268,177","$4,214,542","$1,053,635","$2,663,000","$4,000,000","$11,931,177"
DK-270C,LITHONIA INDUSTRIAL BOULEVARD EXTENSION: PHASE II,DeKalb County,2010,GRTA,0,4,1.3,0001791,FROM ROGERS LAKE ROAD TO SR 124 (ROCK CHAPEL ROAD),Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,AUTH,2008,State Bonds,"$0,000","$0,000","$2,663,000","$4,000,000","$6,663,000","$4,214,542","$1,053,635","$2,663,000","$4,000,000","$11,931,177"
DK-273,EAST PONCE DE LEON AVENUE,DeKalb County,2010,DeKalb County,N/A,N/A,N/A,753265-,AT MCLENDON DRIVE AND GLENDALE ROAD,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2003,STP - Urban (>200K) (ARC),"$0,000","$0,000","$0,000","$0,000","$0,000","$1,360,000","$0,000","$340,000","$0,000","$1,700,000"
DK-273,EAST PONCE DE LEON AVENUE,DeKalb County,2010,DeKalb County,N/A,N/A,N/A,753265-,AT MCLENDON DRIVE AND GLENDALE ROAD,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2005,STP - Urban (>200K) (ARC),"$0,000","$0,000","$0,000","$0,000","$0,000","$1,360,000","$0,000","$340,000","$0,000","$1,700,000"
DK-273,EAST PONCE DE LEON AVENUE,DeKalb County,2010,DeKalb County,N/A,N/A,N/A,753265-,AT MCLENDON DRIVE AND GLENDALE ROAD,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2006,STP - Urban (>200K) (ARC),"$1,360,000","$0,000","$340,000","$0,000","$1,700,000","$1,360,000","$0,000","$340,000","$0,000","$1,700,000"
DK-274,SR 236 (LAVISTA ROAD),DeKalb County,2020,GDOT,N/A,N/A,N/A,753290-,AT SR 42 (BRIARCLIFF ROAD),Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2006,STP - Statewide Flexible (GDOT),"$0,000","$0,000","$0,000","$0,000","$0,000","$2,440,000","$250,000","$360,000","$0,000","$3,050,000"
DK-274,SR 236 (LAVISTA ROAD),DeKalb County,2020,GDOT,N/A,N/A,N/A,753290-,AT SR 42 (BRIARCLIFF ROAD),Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),ROW,  ,2010,STP - Statewide Flexible (GDOT),"$1,000,000","$250,000","$0,000","$0,000","$1,250,000","$2,440,000","$250,000","$360,000","$0,000","$3,050,000"
DK-274,SR 236 (LAVISTA ROAD),DeKalb County,2020,GDOT,N/A,N/A,N/A,753290-,AT SR 42 (BRIARCLIFF ROAD),Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$1,440,000","$0,000","$360,000","$0,000","$1,800,000","$2,440,000","$250,000","$360,000","$0,000","$3,050,000"
DK-300,ASHFORD DUNWOODY ROAD,DeKalb County,2010,GRTA,N/A,N/A,N/A,0004408,AT PERIMETER CENTER NORTH,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2003,State Bonds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$125,000","$500,000","$625,000"
DK-300,ASHFORD DUNWOODY ROAD,DeKalb County,2010,GRTA,N/A,N/A,N/A,0004408,AT PERIMETER CENTER NORTH,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2006,State Bonds,"$0,000","$0,000","$125,000","$500,000","$625,000","$0,000","$0,000","$125,000","$500,000","$625,000"
DK-301,ASHFORD DUNWOODY ROAD,DeKalb County,2020,DeKalb County,N/A,N/A,N/A,0004409,AT PERIMETER SUMMIT PARKWAY,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2005,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$100,000","$0,000","$100,000"
DK-301,ASHFORD DUNWOODY ROAD,DeKalb County,2020,DeKalb County,N/A,N/A,N/A,0004409,AT PERIMETER SUMMIT PARKWAY,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2006,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$50,000","$0,000","$50,000","$0,000","$0,000","$100,000","$0,000","$100,000"
DK-301,ASHFORD DUNWOODY ROAD,DeKalb County,2020,DeKalb County,N/A,N/A,N/A,0004409,AT PERIMETER SUMMIT PARKWAY,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2010,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$50,000","$0,000","$50,000","$0,000","$0,000","$100,000","$0,000","$100,000"
DK-302,ASHFORD DUNWOODY ROAD,DeKalb County,2020,Perimeter CID - DeKalb,N/A,N/A,N/A,0004410,AT ASHFORD GREEN,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2005,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$675,000","$0,000","$675,000"
DK-302,ASHFORD DUNWOODY ROAD,DeKalb County,2020,Perimeter CID - DeKalb,N/A,N/A,N/A,0004410,AT ASHFORD GREEN,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2006,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$50,000","$0,000","$50,000","$0,000","$0,000","$675,000","$0,000","$675,000"
DK-302,ASHFORD DUNWOODY ROAD,DeKalb County,2020,Perimeter CID - DeKalb,N/A,N/A,N/A,0004410,AT ASHFORD GREEN,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2010,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$625,000","$0,000","$625,000","$0,000","$0,000","$675,000","$0,000","$675,000"
DK-303,ASHFORD DUNWOODY ROAD,DeKalb County,2010,GRTA,4,4,N/A,0004411,AT ASHFORD PARKWAY (NORTH),Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2003,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$168,125","$672,500","$840,625"
DK-303,ASHFORD DUNWOODY ROAD,DeKalb County,2010,GRTA,4,4,N/A,0004411,AT ASHFORD PARKWAY (NORTH),Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,State Bonds,"$0,000","$0,000","$168,125","$672,500","$840,625","$0,000","$0,000","$168,125","$672,500","$840,625"
DK-304,ASHFORD DUNWOODY ROAD,DeKalb County,2010,GRTA,4,4,N/A,0004412,AT ASHFORD PARKWAY (SOUTH),Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2003,State Bonds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$168,125","$672,500","$840,625"
DK-304,ASHFORD DUNWOODY ROAD,DeKalb County,2010,GRTA,4,4,N/A,0004412,AT ASHFORD PARKWAY (SOUTH),Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,State Bonds,"$0,000","$0,000","$168,125","$672,500","$840,625","$0,000","$0,000","$168,125","$672,500","$840,625"
DK-305,ASHFORD DUNWOODY ROAD,DeKalb County,2020,Perimeter CID - DeKalb,N/A,N/A,N/A,0004413,AT LAKE HEARN DRIVE,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2005,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$625,000","$0,000","$625,000"
DK-305,ASHFORD DUNWOODY ROAD,DeKalb County,2020,Perimeter CID - DeKalb,N/A,N/A,N/A,0004413,AT LAKE HEARN DRIVE,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2006,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$50,000","$0,000","$50,000","$0,000","$0,000","$625,000","$0,000","$625,000"
DK-305,ASHFORD DUNWOODY ROAD,DeKalb County,2020,Perimeter CID - DeKalb,N/A,N/A,N/A,0004413,AT LAKE HEARN DRIVE,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2010,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$575,000","$0,000","$575,000","$0,000","$0,000","$625,000","$0,000","$625,000"
DK-306,ASHFORD DUNWOODY ROAD,DeKalb County,2010,GRTA,4,4,N/A,0004414,AT MOUNT VERNON ROAD,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2003,State Bonds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$168,125","$672,500","$840,625"
DK-306,ASHFORD DUNWOODY ROAD,DeKalb County,2010,GRTA,4,4,N/A,0004414,AT MOUNT VERNON ROAD,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,State Bonds,"$0,000","$0,000","$168,125","$672,500","$840,625","$0,000","$0,000","$168,125","$672,500","$840,625"
DK-307,PERIMETER CENTER PARKWAY,DeKalb County,2010,GRTA,4,4,N/A,0004415,AT PERIMETER MALL ENTRANCE,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2003,State Bonds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$125,000","$500,000","$625,000"
DK-307,PERIMETER CENTER PARKWAY,DeKalb County,2010,GRTA,4,4,N/A,0004415,AT PERIMETER MALL ENTRANCE,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2007,State Bonds,"$0,000","$0,000","$125,000","$500,000","$625,000","$0,000","$0,000","$125,000","$500,000","$625,000"
DK-308,PERIMETER CENTER WEST,DeKalb County,2010,GRTA,N/A,N/A,N/A,0004416,AT PERIMETER CENTER PARKWAY,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2003,State Bonds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$125,000","$500,000","$625,000"
DK-308,PERIMETER CENTER WEST,DeKalb County,2010,GRTA,N/A,N/A,N/A,0004416,AT PERIMETER CENTER PARKWAY,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2007,State Bonds,"$0,000","$0,000","$125,000","$500,000","$625,000","$0,000","$0,000","$125,000","$500,000","$625,000"
DK-309,PERIMETER CENTER WEST,DeKalb County,2010,GRTA,N/A,N/A,N/A,0004417,AT BELLSOUTH ENTRANCE,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2003,State Bonds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$135,000","$540,000","$675,000"
DK-309,PERIMETER CENTER WEST,DeKalb County,2010,GRTA,N/A,N/A,N/A,0004417,AT BELLSOUTH ENTRANCE,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2007,State Bonds,"$0,000","$0,000","$135,000","$540,000","$675,000","$0,000","$0,000","$135,000","$540,000","$675,000"
DK-310,PERIMETER CENTER WEST,DeKalb County,2010,GRTA,N/A,N/A,N/A,0004418,AT PERIMETER MALL ENTRANCE,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2003,State Bonds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$135,000","$540,000","$675,000"
DK-310,PERIMETER CENTER WEST,DeKalb County,2010,GRTA,N/A,N/A,N/A,0004418,AT PERIMETER MALL ENTRANCE,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2007,State Bonds,"$0,000","$0,000","$135,000","$540,000","$675,000","$0,000","$0,000","$135,000","$540,000","$675,000"
DK-311,PERIMETER CENTER WEST,DeKalb County,2010,GRTA,N/A,N/A,N/A,0004419,AT MEADOW LANE / CROWN POINTE PARKWAY,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2003,State Bonds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$125,000","$500,000","$625,000"
DK-311,PERIMETER CENTER WEST,DeKalb County,2010,GRTA,N/A,N/A,N/A,0004419,AT MEADOW LANE / CROWN POINTE PARKWAY,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2007,State Bonds,"$0,000","$0,000","$125,000","$500,000","$625,000","$0,000","$0,000","$125,000","$500,000","$625,000"
DK-313,ASHFORD DUNWOODY ROAD,DeKalb County,2010,GRTA,N/A,N/A,N/A,0004421,AT ASHFORD GABLES DRIVE / VALLEY VIEW ROAD,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2003,State Bonds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$168,125","$672,500","$840,625"
DK-313,ASHFORD DUNWOODY ROAD,DeKalb County,2010,GRTA,N/A,N/A,N/A,0004421,AT ASHFORD GABLES DRIVE / VALLEY VIEW ROAD,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,State Bonds,"$0,000","$0,000","$168,125","$672,500","$840,625","$0,000","$0,000","$168,125","$672,500","$840,625"
DK-314,ASHFORD DUNWOODY ROAD,DeKalb County,2010,GRTA,N/A,N/A,N/A,0004422,AT RAVINIA DRIVE,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2004,State Bonds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$125,000","$500,000","$625,000"
DK-314,ASHFORD DUNWOODY ROAD,DeKalb County,2010,GRTA,N/A,N/A,N/A,0004422,AT RAVINIA DRIVE,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2006,State Bonds,"$0,000","$0,000","$125,000","$500,000","$625,000","$0,000","$0,000","$125,000","$500,000","$625,000"
DK-315,HAMMOND DRIVE,DeKalb County,2010,GRTA,N/A,N/A,N/A,0004423,AT PERIMETER MALL ENTRANCE,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2003,State Bonds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$125,000","$500,000","$625,000"
DK-315,HAMMOND DRIVE,DeKalb County,2010,GRTA,N/A,N/A,N/A,0004423,AT PERIMETER MALL ENTRANCE,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2006,State Bonds,"$0,000","$0,000","$125,000","$500,000","$625,000","$0,000","$0,000","$125,000","$500,000","$625,000"
DK-316,PERIMETER CENTER PARKWAY PEDESTRIAN IMPROVEMENTS,DeKalb County,2010,GRTA,N/A,N/A,0.75,0004424,FROM HAMMOND DRIVE TO PERIMETER CENTER WEST,Under Contract,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2005,State Bonds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$596,240","$2,384,960","$2,981,200"
DK-316,PERIMETER CENTER PARKWAY PEDESTRIAN IMPROVEMENTS,DeKalb County,2010,GRTA,N/A,N/A,0.75,0004424,FROM HAMMOND DRIVE TO PERIMETER CENTER WEST,Under Contract,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2007,State Bonds,"$0,000","$0,000","$596,240","$2,384,960","$2,981,200","$0,000","$0,000","$596,240","$2,384,960","$2,981,200"
DK-317,PERIMETER CENTER AREA SIDEWALKS SOUTH OF I-285 NORTH,DeKalb County,2010,Perimeter CID - DeKalb,N/A,N/A,2.0,0004828,,Delete,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2005,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$265,000","$0,000","$265,000"
DK-317,PERIMETER CENTER AREA SIDEWALKS SOUTH OF I-285 NORTH,DeKalb County,2010,Perimeter CID - DeKalb,N/A,N/A,2.0,0004828,,Delete,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2008,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$265,000","$0,000","$265,000","$0,000","$0,000","$265,000","$0,000","$265,000"
DK-318B,PERIMETER CENTER AREA SIDEWALKS WEST OF ASHFORD DUNWOODY ROAD,DeKalb County,2005,Perimeter CID - DeKalb,N/A,N/A,N/A,0004830,,Under Contract,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2005,State Bonds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$79,000","$316,000","$395,000"
DK-318B,PERIMETER CENTER AREA SIDEWALKS WEST OF ASHFORD DUNWOODY ROAD,DeKalb County,2005,Perimeter CID - DeKalb,N/A,N/A,N/A,0004830,,Under Contract,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2006,State Bonds,"$0,000","$0,000","$79,000","$316,000","$395,000","$0,000","$0,000","$79,000","$316,000","$395,000"
DK-322,PERIMETER CENTER AREA WAYFINDING SIGNAGE,DeKalb County,2020,Perimeter CID - DeKalb,N/A,N/A,N/A,0004833,,Delete,Other,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2008,STP - Statewide Flexible (GDOT),"$240,000","$0,000","$60,000","$0,000","$300,000","$848,000","$0,000","$212,000","$0,000","$1,060,000"
DK-322,PERIMETER CENTER AREA WAYFINDING SIGNAGE,DeKalb County,2020,Perimeter CID - DeKalb,N/A,N/A,N/A,0004833,,Delete,Other,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$608,000","$0,000","$152,000","$0,000","$760,000","$848,000","$0,000","$212,000","$0,000","$1,060,000"
DK-323,PERIMETER CENTER WEST PEDESTRIAN IMPROVEMENTS,DeKalb County,2010,GRTA,N/A,N/A,1.2,0004831,FROM MOUNT VERNON HIGHWAY TO ASHFORD DUNWOODY ROAD,Under Contract,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2005,State Bonds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$601,600","$2,406,400","$3,008,000"
DK-323,PERIMETER CENTER WEST PEDESTRIAN IMPROVEMENTS,DeKalb County,2010,GRTA,N/A,N/A,1.2,0004831,FROM MOUNT VERNON HIGHWAY TO ASHFORD DUNWOODY ROAD,Under Contract,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2007,State Bonds,"$0,000","$0,000","$601,600","$2,406,400","$3,008,000","$0,000","$0,000","$601,600","$2,406,400","$3,008,000"
DK-324D,SR 13 (BUFORD HIGHWAY) PEDESTRIAN & LANDSCAPE ENHANCEMENTS,DeKalb County,2020,GDOT,N/A,N/A,5.0,731770-,FROM LENOX ROAD (FULTON COUNTY) TO SHALLOWFORD TERRACE (DEKALB COUNTY),Programmed,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,1999,High Priority Projects from TEA-21,"$152,000","$38,000","$0,000","$0,000","$190,000","$7,067,860","$1,766,965","$0,000","$0,000","$8,834,825"
DK-324D,SR 13 (BUFORD HIGHWAY) PEDESTRIAN & LANDSCAPE ENHANCEMENTS,DeKalb County,2020,GDOT,N/A,N/A,5.0,731770-,FROM LENOX ROAD (FULTON COUNTY) TO SHALLOWFORD TERRACE (DEKALB COUNTY),Programmed,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),ROW,  ,2009,SAFETEA-LU Earmark,"$420,000","$105,000","$0,000","$0,000","$525,000","$7,067,860","$1,766,965","$0,000","$0,000","$8,834,825"
DK-324D,SR 13 (BUFORD HIGHWAY) PEDESTRIAN & LANDSCAPE ENHANCEMENTS,DeKalb County,2020,GDOT,N/A,N/A,5.0,731770-,FROM LENOX ROAD (FULTON COUNTY) TO SHALLOWFORD TERRACE (DEKALB COUNTY),Programmed,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2010,Federal Earmark Funding,"$600,000","$150,000","$0,000","$0,000","$750,000","$7,067,860","$1,766,965","$0,000","$0,000","$8,834,825"
DK-324D,SR 13 (BUFORD HIGHWAY) PEDESTRIAN & LANDSCAPE ENHANCEMENTS,DeKalb County,2020,GDOT,N/A,N/A,5.0,731770-,FROM LENOX ROAD (FULTON COUNTY) TO SHALLOWFORD TERRACE (DEKALB COUNTY),Programmed,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2010,STP - Statewide Flexible (GDOT),"$1,549,600","$387,400","$0,000","$0,000","$1,937,000","$7,067,860","$1,766,965","$0,000","$0,000","$8,834,825"
DK-324D,SR 13 (BUFORD HIGHWAY) PEDESTRIAN & LANDSCAPE ENHANCEMENTS,DeKalb County,2020,GDOT,N/A,N/A,5.0,731770-,FROM LENOX ROAD (FULTON COUNTY) TO SHALLOWFORD TERRACE (DEKALB COUNTY),Programmed,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2010,High Priority Projects from TEA-21,"$1,506,260","$376,565","$0,000","$0,000","$1,882,825","$7,067,860","$1,766,965","$0,000","$0,000","$8,834,825"
DK-324D,SR 13 (BUFORD HIGHWAY) PEDESTRIAN & LANDSCAPE ENHANCEMENTS,DeKalb County,2020,GDOT,N/A,N/A,5.0,731770-,FROM LENOX ROAD (FULTON COUNTY) TO SHALLOWFORD TERRACE (DEKALB COUNTY),Programmed,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2010,SAFETEA-LU Earmark,"$2,840,000","$710,000","$0,000","$0,000","$3,550,000","$7,067,860","$1,766,965","$0,000","$0,000","$8,834,825"
DK-326,LITHONIA PEDESTRIAN IMPROVEMENTS,DeKalb County,2010,DeKalb County,N/A,N/A,0.5,0006887,,Programmed,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2005,STP - Urban (>200K) (ARC),"$0,000","$0,000","$0,000","$0,000","$0,000","$1,980,800","$0,000","$395,200","$0,000","$2,376,000"
DK-326,LITHONIA PEDESTRIAN IMPROVEMENTS,DeKalb County,2010,DeKalb County,N/A,N/A,0.5,0006887,,Programmed,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2008,STP - Urban (>200K) (ARC),"$214,400","$0,000","$53,600","$0,000","$268,000","$1,980,800","$0,000","$395,200","$0,000","$2,376,000"
DK-326,LITHONIA PEDESTRIAN IMPROVEMENTS,DeKalb County,2010,DeKalb County,N/A,N/A,0.5,0006887,,Programmed,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2009,Federal Earmark Funding,"$400,000","$0,000","$0,000","$0,000","$400,000","$1,980,800","$0,000","$395,200","$0,000","$2,376,000"
DK-326,LITHONIA PEDESTRIAN IMPROVEMENTS,DeKalb County,2010,DeKalb County,N/A,N/A,0.5,0006887,,Programmed,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2009,STP - Urban (>200K) (ARC),"$1,366,400","$0,000","$341,600","$0,000","$1,708,000","$1,980,800","$0,000","$395,200","$0,000","$2,376,000"
DK-328,LITHONIA INDUSTRIAL BOULEVARD EXTENSION - PHASE III,DeKalb County,2020,DeKalb County,0,4,1.2,0006889,FROM HILLANDALE DRIVE TO EVANS MILL ROAD - DESIGN PHASE WILL INCLUDE ACCESS MANAGEMENT PLAN,Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2006,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$168,000","$0,000","$168,000","$5,657,600","$0,000","$2,254,400","$0,000","$7,912,000"
DK-328,LITHONIA INDUSTRIAL BOULEVARD EXTENSION - PHASE III,DeKalb County,2020,DeKalb County,0,4,1.2,0006889,FROM HILLANDALE DRIVE TO EVANS MILL ROAD - DESIGN PHASE WILL INCLUDE ACCESS MANAGEMENT PLAN,Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,2009,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$672,000","$0,000","$672,000","$5,657,600","$0,000","$2,254,400","$0,000","$7,912,000"
DK-328,LITHONIA INDUSTRIAL BOULEVARD EXTENSION - PHASE III,DeKalb County,2020,DeKalb County,0,4,1.2,0006889,FROM HILLANDALE DRIVE TO EVANS MILL ROAD - DESIGN PHASE WILL INCLUDE ACCESS MANAGEMENT PLAN,Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,2010,STP - Urban (>200K) (ARC),"$5,657,600","$0,000","$1,414,400","$0,000","$7,072,000","$5,657,600","$0,000","$2,254,400","$0,000","$7,912,000"
DK-330,TURNER HILL ROAD,DeKalb County,2020,DeKalb County,2,4,1.2,0006891,FROM MALL PARKWAY TO 1500 FEET WEST OF MCDANIEL MILL ROAD - DESIGN PHASE WILL INCLUDE ACCESS MANAGEMENT PLAN,Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2007,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$232,750","$0,000","$232,750","$5,020,000","$0,000","$1,953,250","$0,000","$6,973,250"
DK-330,TURNER HILL ROAD,DeKalb County,2020,DeKalb County,2,4,1.2,0006891,FROM MALL PARKWAY TO 1500 FEET WEST OF MCDANIEL MILL ROAD - DESIGN PHASE WILL INCLUDE ACCESS MANAGEMENT PLAN,Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,2009,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$465,500","$0,000","$465,500","$5,020,000","$0,000","$1,953,250","$0,000","$6,973,250"
