ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
DK-AR-207,I-285 SOUTH,DeKalb County,2020,GDOT,N/A,N/A,N/A,713300-,AT BOULDERCREST ROAD,Long Range,Interchange Upgrade,Exempt from Air Quality Analysis (40 CFR 93),ROW,  ,LR 2014-2020,Interstate Maintenance,"$16,664,400","$1,851,600","$0,000","$0,000","$18,516,000","$49,512,600","$5,501,400","$0,000","$0,000","$55,014,000"
DK-AR-207,I-285 SOUTH,DeKalb County,2020,GDOT,N/A,N/A,N/A,713300-,AT BOULDERCREST ROAD,Long Range,Interchange Upgrade,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,LR 2014-2020,Interstate Maintenance,"$32,848,200","$3,649,800","$0,000","$0,000","$36,498,000","$49,512,600","$5,501,400","$0,000","$0,000","$55,014,000"
DK-AR-241,I-285 EAST,DeKalb County,2020,GDOT,N/A,N/A,N/A,0000378,AT I-20 EAST,Long Range,Interchange Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2007,National Highway System,"$4,480,000","$1,120,000","$0,000","$0,000","$5,600,000","$68,720,000","$17,180,000","$0,000","$0,000","$85,900,000"
DK-AR-241,I-285 EAST,DeKalb County,2020,GDOT,N/A,N/A,N/A,0000378,AT I-20 EAST,Long Range,Interchange Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$8,240,000","$2,060,000","$0,000","$0,000","$10,300,000","$68,720,000","$17,180,000","$0,000","$0,000","$85,900,000"
DK-AR-241,I-285 EAST,DeKalb County,2020,GDOT,N/A,N/A,N/A,0000378,AT I-20 EAST,Long Range,Interchange Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$56,000,000","$14,000,000","$0,000","$0,000","$70,000,000","$68,720,000","$17,180,000","$0,000","$0,000","$85,900,000"
DK-AR-248,I-675,DeKalb County,2020,GDOT,N/A,N/A,0.4,0005528,AT CEDAR GROVE ROAD - NEW INTERCHANGE,Long Range,Interchange Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2007,National Highway System,"$1,344,000","$336,000","$0,000","$0,000","$1,680,000","$1,344,000","$336,000","$25,000,000","$0,000","$26,680,000"
DK-AR-248,I-675,DeKalb County,2020,GDOT,N/A,N/A,0.4,0005528,AT CEDAR GROVE ROAD - NEW INTERCHANGE,Long Range,Interchange Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$5,000,000","$0,000","$5,000,000","$1,344,000","$336,000","$25,000,000","$0,000","$26,680,000"
DK-AR-248,I-675,DeKalb County,2020,GDOT,N/A,N/A,0.4,0005528,AT CEDAR GROVE ROAD - NEW INTERCHANGE,Long Range,Interchange Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$20,000,000","$0,000","$20,000,000","$1,344,000","$336,000","$25,000,000","$0,000","$26,680,000"
DK-AR-BP017,COLUMBIA DRIVE,DeKalb County,2020,DeKalb County,N/A,N/A,3.3,N/A,FROM RAINBOW DRIVE TO SR 154 (MEMORIAL DRIVE),Bike/Ped Lump Sum,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$100,200","$0,000","$100,200","$0,000","$0,000","$2,304,600","$0,000","$2,304,600"
DK-AR-BP017,COLUMBIA DRIVE,DeKalb County,2020,DeKalb County,N/A,N/A,3.3,N/A,FROM RAINBOW DRIVE TO SR 154 (MEMORIAL DRIVE),Bike/Ped Lump Sum,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),ROW,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$200,400","$0,000","$200,400","$0,000","$0,000","$2,304,600","$0,000","$2,304,600"
DK-AR-BP017,COLUMBIA DRIVE,DeKalb County,2020,DeKalb County,N/A,N/A,3.3,N/A,FROM RAINBOW DRIVE TO SR 154 (MEMORIAL DRIVE),Bike/Ped Lump Sum,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$2,004,000","$0,000","$2,004,000","$0,000","$0,000","$2,304,600","$0,000","$2,304,600"
DK-AR-BP047,ASHFORD DUNWOODY ROAD SIDEWALKS AND BIKE LANES,DeKalb County,2010,Perimeter CID - DeKalb,N/A,N/A,1.5,0006811,FROM WEST NANCY CREEK ROAD TO PERIMETER SUMMIT PARKWAY AND ALONG PERIMETER SUMMIT PARKWAY TO LAKE HEARN ROAD,Bike/Ped Lump Sum,Bicycle/Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$1,670,000","$0,000","$1,670,000","$0,000","$0,000","$1,670,000","$0,000","$1,670,000"
DO-019,SR 166 (FAIRBURN ROAD / CAMPBELLTON ROAD),Douglas County,2030,GDOT,2,4,2.9,721770-,FROM SR 92 IN DOUGLAS COUNTY TO SR 70 (FULTON INDUSTRIAL BOULEVARD) IN FULTON COUNTY,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,1992,STP - Urban (>200K) (ARC),"$0,000","$0,000","$0,000","$0,000","$0,000","$23,118,400","$5,779,600","$0,000","$0,000","$28,898,000"
DO-019,SR 166 (FAIRBURN ROAD / CAMPBELLTON ROAD),Douglas County,2030,GDOT,2,4,2.9,721770-,FROM SR 92 IN DOUGLAS COUNTY TO SR 70 (FULTON INDUSTRIAL BOULEVARD) IN FULTON COUNTY,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$10,449,600","$2,612,400","$0,000","$0,000","$13,062,000","$23,118,400","$5,779,600","$0,000","$0,000","$28,898,000"
DO-019,SR 166 (FAIRBURN ROAD / CAMPBELLTON ROAD),Douglas County,2030,GDOT,2,4,2.9,721770-,FROM SR 92 IN DOUGLAS COUNTY TO SR 70 (FULTON INDUSTRIAL BOULEVARD) IN FULTON COUNTY,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2021-2030,General Federal Aid - 2014-2030,"$12,668,800","$3,167,200","$0,000","$0,000","$15,836,000","$23,118,400","$5,779,600","$0,000","$0,000","$28,898,000"
DO-021,RIVERSIDE PARKWAY,Douglas County,2030,City of Douglasville,2,4,5.6,742800-,FROM SR 92 (FAIRBURN ROAD) TO SR 6 (THORNTON ROAD),Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,  ,LR 2021-2030,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$1,663,000","$0,000","$1,663,000","$0,000","$0,000","$38,847,000","$0,000","$38,847,000"
DO-021,RIVERSIDE PARKWAY,Douglas County,2030,City of Douglasville,2,4,5.6,742800-,FROM SR 92 (FAIRBURN ROAD) TO SR 6 (THORNTON ROAD),Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2021-2030,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$3,920,000","$0,000","$3,920,000","$0,000","$0,000","$38,847,000","$0,000","$38,847,000"
DO-021,RIVERSIDE PARKWAY,Douglas County,2030,City of Douglasville,2,4,5.6,742800-,FROM SR 92 (FAIRBURN ROAD) TO SR 6 (THORNTON ROAD),Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2021-2030,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$33,264,000","$0,000","$33,264,000","$0,000","$0,000","$38,847,000","$0,000","$38,847,000"
DO-031A,DOUGLAS BOULEVARD EXTENSION: SEGMENT 1,Douglas County,2030,City of Douglasville,2,4,1.9,751825-,FROM PRESTLEY MILL ROAD TO MIDWAY ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,AUTH,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$10,660,000","$0,000","$10,660,000"
DO-031A,DOUGLAS BOULEVARD EXTENSION: SEGMENT 1,Douglas County,2030,City of Douglasville,2,4,1.9,751825-,FROM PRESTLEY MILL ROAD TO MIDWAY ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$100,000","$0,000","$100,000","$0,000","$0,000","$10,660,000","$0,000","$10,660,000"
DO-031A,DOUGLAS BOULEVARD EXTENSION: SEGMENT 1,Douglas County,2030,City of Douglasville,2,4,1.9,751825-,FROM PRESTLEY MILL ROAD TO MIDWAY ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2021-2030,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$10,560,000","$0,000","$10,560,000","$0,000","$0,000","$10,660,000","$0,000","$10,660,000"
DO-031B,DOUGLAS BOULEVARD EXTENSION: SEGMENT 2,Douglas County,2030,City of Douglasville,0,2,1.9,751820-,FROM MIDWAY ROAD TO NORTH COUNTY LINE ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,AUTH,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$10,501,600","$0,000","$10,501,600"
DO-031B,DOUGLAS BOULEVARD EXTENSION: SEGMENT 2,Douglas County,2030,City of Douglasville,0,2,1.9,751820-,FROM MIDWAY ROAD TO NORTH COUNTY LINE ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$100,000","$0,000","$100,000","$0,000","$0,000","$10,501,600","$0,000","$10,501,600"
DO-031B,DOUGLAS BOULEVARD EXTENSION: SEGMENT 2,Douglas County,2030,City of Douglasville,0,2,1.9,751820-,FROM MIDWAY ROAD TO NORTH COUNTY LINE ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2021-2030,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$10,401,600","$0,000","$10,401,600","$0,000","$0,000","$10,501,600","$0,000","$10,501,600"
DO-252A,CHAPEL HILL ROAD,Douglas County,2030,Douglas County,2,4,2.4,N/A,FROM CENTRAL CHURCH ROAD TO STEWARTS MILL ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$1,500,000","$0,000","$1,500,000","$10,095,939","$0,000","$5,696,261","$0,000","$15,792,200"
DO-252A,CHAPEL HILL ROAD,Douglas County,2030,Douglas County,2,4,2.4,N/A,FROM CENTRAL CHURCH ROAD TO STEWARTS MILL ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$1,673,000","$0,000","$1,673,000","$10,095,939","$0,000","$5,696,261","$0,000","$15,792,200"
DO-252A,CHAPEL HILL ROAD,Douglas County,2030,Douglas County,2,4,2.4,N/A,FROM CENTRAL CHURCH ROAD TO STEWARTS MILL ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2021-2030,General Federal Aid - 2014-2030,"$10,095,939","$0,000","$2,523,261","$0,000","$12,619,200","$10,095,939","$0,000","$5,696,261","$0,000","$15,792,200"
DO-252B,CHAPEL HILL ROAD,Douglas County,2030,Douglas County,2,4,0.9,N/A,FROM DORSETT SHOALS ROAD TO CENTRAL CHURCH ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,  ,LR 2021-2030,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$500,000","$0,000","$500,000","$3,886,659","$0,000","$2,114,941","$0,000","$6,001,600"
DO-252B,CHAPEL HILL ROAD,Douglas County,2030,Douglas County,2,4,0.9,N/A,FROM DORSETT SHOALS ROAD TO CENTRAL CHURCH ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2021-2030,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$644,000","$0,000","$644,000","$3,886,659","$0,000","$2,114,941","$0,000","$6,001,600"
DO-252B,CHAPEL HILL ROAD,Douglas County,2030,Douglas County,2,4,0.9,N/A,FROM DORSETT SHOALS ROAD TO CENTRAL CHURCH ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2021-2030,General Federal Aid - 2014-2030,"$3,886,659","$0,000","$970,941","$0,000","$4,857,600","$3,886,659","$0,000","$2,114,941","$0,000","$6,001,600"
DO-252C,CHAPEL HILL ROAD,Douglas County,2030,Douglas County,2,4,2.8,N/A,FROM SR 166 (EBB DUNCAN MEMORIAL HIGHWAY) TO DORSETT SHOALS ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,  ,LR 2021-2030,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$1,032,000","$0,000","$1,032,000","$11,953,631","$0,000","$6,001,769","$0,000","$17,955,400"
DO-252C,CHAPEL HILL ROAD,Douglas County,2030,Douglas County,2,4,2.8,N/A,FROM SR 166 (EBB DUNCAN MEMORIAL HIGHWAY) TO DORSETT SHOALS ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2021-2030,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$1,981,000","$0,000","$1,981,000","$11,953,631","$0,000","$6,001,769","$0,000","$17,955,400"
DO-252C,CHAPEL HILL ROAD,Douglas County,2030,Douglas County,2,4,2.8,N/A,FROM SR 166 (EBB DUNCAN MEMORIAL HIGHWAY) TO DORSETT SHOALS ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2021-2030,General Federal Aid - 2014-2030,"$11,953,631","$0,000","$2,988,769","$0,000","$14,942,400","$11,953,631","$0,000","$6,001,769","$0,000","$17,955,400"
FA-003,SR 92,Fayette County,2030,GDOT,2,4,3.4,321950-,FROM MCBRIDE ROAD TO JIMMY MAYFIELD DRIVE,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,AUTH,General Federal Aid - 2014-2030,"$0,000","$0,000","$0,000","$0,000","$0,000","$14,890,496","$3,722,624","$0,000","$0,000","$18,613,120"
FA-003,SR 92,Fayette County,2030,GDOT,2,4,3.4,321950-,FROM MCBRIDE ROAD TO JIMMY MAYFIELD DRIVE,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$2,096,000","$524,000","$0,000","$0,000","$2,620,000","$14,890,496","$3,722,624","$0,000","$0,000","$18,613,120"
FA-003,SR 92,Fayette County,2030,GDOT,2,4,3.4,321950-,FROM MCBRIDE ROAD TO JIMMY MAYFIELD DRIVE,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2021-2030,General Federal Aid - 2014-2030,"$12,794,496","$3,198,624","$0,000","$0,000","$15,993,120","$14,890,496","$3,722,624","$0,000","$0,000","$18,613,120"
FA-235C,WEST FAYETTEVILLE BYPASS: PHASE 3,Fayette County,2020,Fayette County,0,2,3.1,0006903,FROM LESTER ROAD TO REDWINE ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,  ,2009,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$1,100,000","$0,000","$1,100,000","$28,000,000","$0,000","$10,600,000","$0,000","$38,600,000"
FA-235C,WEST FAYETTEVILLE BYPASS: PHASE 3,Fayette County,2020,Fayette County,0,2,3.1,0006903,FROM LESTER ROAD TO REDWINE ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,2010,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$2,500,000","$0,000","$2,500,000","$28,000,000","$0,000","$10,600,000","$0,000","$38,600,000"
FA-235C,WEST FAYETTEVILLE BYPASS: PHASE 3,Fayette County,2020,Fayette County,0,2,3.1,0006903,FROM LESTER ROAD TO REDWINE ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$28,000,000","$0,000","$7,000,000","$0,000","$35,000,000","$28,000,000","$0,000","$10,600,000","$0,000","$38,600,000"
FA-236B,EAST FAYETTEVILLE BYPASS: SEGMENT 2,Fayette County,2020,Fayette County,0/2,4,2.5,0008517,FROM SR 54 (FAYETTEVILLE ROAD) TO SR 85 [PE AND ROW FUNDS INCLUDED UNDER SCOPE OF FA-236A],Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$26,496,000","$0,000","$6,624,000","$0,000","$33,120,000","$26,496,000","$0,000","$6,624,000","$0,000","$33,120,000"
FA-252,CROSSTOWN DRIVE,Fayette County,2020,City of Peachtree City,2,4,0.8,N/A,FROM SR 74 (JOEL COWAN PARKWAY) TO PEACHTREE PARKWAY,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$385,000","$0,000","$385,000","$0,000","$0,000","$5,467,400","$0,000","$5,467,400"
FA-252,CROSSTOWN DRIVE,Fayette County,2020,City of Peachtree City,2,4,0.8,N/A,FROM SR 74 (JOEL COWAN PARKWAY) TO PEACHTREE PARKWAY,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$700,000","$0,000","$700,000","$0,000","$0,000","$5,467,400","$0,000","$5,467,400"
FA-252,CROSSTOWN DRIVE,Fayette County,2020,City of Peachtree City,2,4,0.8,N/A,FROM SR 74 (JOEL COWAN PARKWAY) TO PEACHTREE PARKWAY,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$4,382,400","$0,000","$4,382,400","$0,000","$0,000","$5,467,400","$0,000","$5,467,400"
FA-264,SANDY CREEK ROAD EXTENSION,Fayette County,2030,Fayette County,0,2,2.6,N/A,FROM SR 74 (JOEL COWAN PARKWAY) AT SANDY CREEK ROAD TO PALMETTO ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,  ,LR 2021-2030,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$512,000","$0,000","$512,000","$0,000","$0,000","$15,248,600","$0,000","$15,248,600"
FA-264,SANDY CREEK ROAD EXTENSION,Fayette County,2030,Fayette County,0,2,2.6,N/A,FROM SR 74 (JOEL COWAN PARKWAY) AT SANDY CREEK ROAD TO PALMETTO ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2021-2030,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$1,024,000","$0,000","$1,024,000","$0,000","$0,000","$15,248,600","$0,000","$15,248,600"
FA-264,SANDY CREEK ROAD EXTENSION,Fayette County,2030,Fayette County,0,2,2.6,N/A,FROM SR 74 (JOEL COWAN PARKWAY) AT SANDY CREEK ROAD TO PALMETTO ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2021-2030,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$13,712,600","$0,000","$13,712,600","$0,000","$0,000","$15,248,600","$0,000","$15,248,600"
FN-003A,SR 120 (KIMBALL BRIDGE/ABBOTTS BRIDGE ROAD),Fulton County (North),2020,GDOT,2,4,5.9,721000-,FROM STATE BRIDGE ROAD / OLD MILTON PARKWAY IN FULTON COUNTY TO PEACHTREE INDUSTRIAL BOULEVARD IN GWINNETT COUNTY,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$4,032,000","$1,008,000","$0,000","$0,000","$5,040,000","$43,916,960","$10,979,240","$0,000","$0,000","$54,896,200"
FN-003A,SR 120 (KIMBALL BRIDGE/ABBOTTS BRIDGE ROAD),Fulton County (North),2020,GDOT,2,4,5.9,721000-,FROM STATE BRIDGE ROAD / OLD MILTON PARKWAY IN FULTON COUNTY TO PEACHTREE INDUSTRIAL BOULEVARD IN GWINNETT COUNTY,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$12,260,000","$3,065,000","$0,000","$0,000","$15,325,000","$43,916,960","$10,979,240","$0,000","$0,000","$54,896,200"
FN-003A,SR 120 (KIMBALL BRIDGE/ABBOTTS BRIDGE ROAD),Fulton County (North),2020,GDOT,2,4,5.9,721000-,FROM STATE BRIDGE ROAD / OLD MILTON PARKWAY IN FULTON COUNTY TO PEACHTREE INDUSTRIAL BOULEVARD IN GWINNETT COUNTY,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$27,624,960","$6,906,240","$0,000","$0,000","$34,531,200","$43,916,960","$10,979,240","$0,000","$0,000","$54,896,200"
FN-031B,HAYNES BRIDGE ROAD,Fulton County (North),2020,City of Alpharetta,2,4,1.8,0006054,FROM MANSELL ROAD TO OLD ALABAMA ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$632,000","$0,000","$632,000","$8,067,840","$0,000","$4,881,960","$0,000","$12,949,800"
FN-031B,HAYNES BRIDGE ROAD,Fulton County (North),2020,City of Alpharetta,2,4,1.8,0006054,FROM MANSELL ROAD TO OLD ALABAMA ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$2,233,000","$0,000","$2,233,000","$8,067,840","$0,000","$4,881,960","$0,000","$12,949,800"
FN-031B,HAYNES BRIDGE ROAD,Fulton County (North),2020,City of Alpharetta,2,4,1.8,0006054,FROM MANSELL ROAD TO OLD ALABAMA ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$8,067,840","$0,000","$2,016,960","$0,000","$10,084,800","$8,067,840","$0,000","$4,881,960","$0,000","$12,949,800"
FN-043,ABERNATHY ROAD,Fulton County (North),2020,GDOT,4,6,1.3,751640-,FROM SR 9 (ROSWELL ROAD) TO SR 400,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,AUTH,STP - Statewide Flexible (GDOT),"$1,159,445","$289,861","$0,000","$0,000","$1,449,306","$24,773,045","$6,193,261","$0,000","$0,000","$30,966,306"
FN-043,ABERNATHY ROAD,Fulton County (North),2020,GDOT,4,6,1.3,751640-,FROM SR 9 (ROSWELL ROAD) TO SR 400,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$17,700,000","$4,425,000","$0,000","$0,000","$22,125,000","$24,773,045","$6,193,261","$0,000","$0,000","$30,966,306"
FN-043,ABERNATHY ROAD,Fulton County (North),2020,GDOT,4,6,1.3,751640-,FROM SR 9 (ROSWELL ROAD) TO SR 400,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$5,913,600","$1,478,400","$0,000","$0,000","$7,392,000","$24,773,045","$6,193,261","$0,000","$0,000","$30,966,306"
FN-049A,JONES BRIDGE ROAD: SEGMENT 1,Fulton County (North),2030,City of Johns Creek,2,4,3.7,752640-,FROM OLD ALABAMA ROAD TO SR 120 (ABBOTTS BRIDGE ROAD / KIMBALL BRIDGE ROAD),Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$1,000,000","$0,000","$1,000,000","$15,920,256","$3,980,064","$3,618,000","$0,000","$23,518,320"
FN-049A,JONES BRIDGE ROAD: SEGMENT 1,Fulton County (North),2030,City of Johns Creek,2,4,3.7,752640-,FROM OLD ALABAMA ROAD TO SR 120 (ABBOTTS BRIDGE ROAD / KIMBALL BRIDGE ROAD),Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$2,618,000","$0,000","$2,618,000","$15,920,256","$3,980,064","$3,618,000","$0,000","$23,518,320"
FN-049A,JONES BRIDGE ROAD: SEGMENT 1,Fulton County (North),2030,City of Johns Creek,2,4,3.7,752640-,FROM OLD ALABAMA ROAD TO SR 120 (ABBOTTS BRIDGE ROAD / KIMBALL BRIDGE ROAD),Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2021-2030,General Federal Aid - 2014-2030,"$15,920,256","$3,980,064","$0,000","$0,000","$19,900,320","$15,920,256","$3,980,064","$3,618,000","$0,000","$23,518,320"
FN-049B,JONES BRIDGE ROAD: SEGMENT 2,Fulton County (North),2030,City of Johns Creek,2,4,2.0,0006055,FROM SR 120 (ABBOTTS BRDGE ROAD / KIMBALL BRIDGE ROAD) TO MCGINNIS FERRY ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,  ,LR 2021-2030,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$500,000","$0,000","$500,000","$4,000,000","$0,000","$3,500,000","$0,000","$7,500,000"
FN-049B,JONES BRIDGE ROAD: SEGMENT 2,Fulton County (North),2030,City of Johns Creek,2,4,2.0,0006055,FROM SR 120 (ABBOTTS BRDGE ROAD / KIMBALL BRIDGE ROAD) TO MCGINNIS FERRY ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2021-2030,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$2,000,000","$0,000","$2,000,000","$4,000,000","$0,000","$3,500,000","$0,000","$7,500,000"
FN-049B,JONES BRIDGE ROAD: SEGMENT 2,Fulton County (North),2030,City of Johns Creek,2,4,2.0,0006055,FROM SR 120 (ABBOTTS BRDGE ROAD / KIMBALL BRIDGE ROAD) TO MCGINNIS FERRY ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2021-2030,General Federal Aid - 2014-2030,"$4,000,000","$0,000","$1,000,000","$0,000","$5,000,000","$4,000,000","$0,000","$3,500,000","$0,000","$7,500,000"
