ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
CH-020A2,METRO ARTERIAL CONNECTOR - SR 20 (CUMMING HIGHWAY / KNOX BRIDGE HIGHWAY) WIDENING,Regional - Northwest,2030,GDOT,2,4,8,0007836,FROM SR 108 (FINCHER ROAD) TO I-575,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2018-2030,General Federal Aid - 2018-2040,"$60,000,000","$15,000,000","$0,000","$0,000","$75,000,000","$86,000,000","$21,500,000","$0,000","$0,000","$107,500,000"
CH-020A3,METRO ARTERIAL CONNECTOR - SR 20 (CUMMING HIGHWAY),Regional - North,2016,GDOT,2,4,1.2,0009164,FROM I-575 TO SCOTT ROAD,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2012,STP - Statewide Flexible (GDOT),"$254,690","$63,672","$0,000","$0,000","$318,362","$10,191,827","$2,547,956","$0,000","$0,000","$12,739,783"
CH-020A3,METRO ARTERIAL CONNECTOR - SR 20 (CUMMING HIGHWAY),Regional - North,2016,GDOT,2,4,1.2,0009164,FROM I-575 TO SCOTT ROAD,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,2013,STP - Statewide Flexible (GDOT),"$6,177,080","$1,544,270","$0,000","$0,000","$7,721,350","$10,191,827","$2,547,956","$0,000","$0,000","$12,739,783"
CH-020A3,METRO ARTERIAL CONNECTOR - SR 20 (CUMMING HIGHWAY),Regional - North,2016,GDOT,2,4,1.2,0009164,FROM I-575 TO SCOTT ROAD,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,UTL,  ,2014,STP - Statewide Flexible (GDOT),"$344,473","$86,118","$0,000","$0,000","$430,591","$10,191,827","$2,547,956","$0,000","$0,000","$12,739,783"
CH-020A3,METRO ARTERIAL CONNECTOR - SR 20 (CUMMING HIGHWAY),Regional - North,2016,GDOT,2,4,1.2,0009164,FROM I-575 TO SCOTT ROAD,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,2014,STP - Statewide Flexible (GDOT),"$3,415,584","$853,896","$0,000","$0,000","$4,269,480","$10,191,827","$2,547,956","$0,000","$0,000","$12,739,783"
CH-020B,METRO ARTERIAL CONNECTOR - SR 20 (CUMMING HIGHWAY) WIDENING,Regional - North,2030,GDOT,2,4,7.3,0003681,FROM SCOTT ROAD TO SR 369 (HIGHTOWER ROAD),Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2006,SAFETEA-LU Earmark,"$2,000,000","$500,000","$0,000","$0,000","$2,500,000","$62,360,838","$15,590,209","$0,000","$0,000","$77,951,047"
CH-020B,METRO ARTERIAL CONNECTOR - SR 20 (CUMMING HIGHWAY) WIDENING,Regional - North,2030,GDOT,2,4,7.3,0003681,FROM SCOTT ROAD TO SR 369 (HIGHTOWER ROAD),Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,2015,SAFETEA-LU Earmark,"$719,921","$179,980","$0,000","$0,000","$899,901","$62,360,838","$15,590,209","$0,000","$0,000","$77,951,047"
CH-020B,METRO ARTERIAL CONNECTOR - SR 20 (CUMMING HIGHWAY) WIDENING,Regional - North,2030,GDOT,2,4,7.3,0003681,FROM SCOTT ROAD TO SR 369 (HIGHTOWER ROAD),Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,2016,STP - Statewide Flexible (GDOT),"$39,640,917","$9,910,229","$0,000","$0,000","$49,551,146","$62,360,838","$15,590,209","$0,000","$0,000","$77,951,047"
CH-020B,METRO ARTERIAL CONNECTOR - SR 20 (CUMMING HIGHWAY) WIDENING,Regional - North,2030,GDOT,2,4,7.3,0003681,FROM SCOTT ROAD TO SR 369 (HIGHTOWER ROAD),Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2018-2030,General Federal Aid - 2018-2040,"$20,000,000","$5,000,000","$0,000","$0,000","$25,000,000","$62,360,838","$15,590,209","$0,000","$0,000","$77,951,047"
CH-140D2,SR 140 (HICKORY FLAT ROAD): SEGMENT 4,Cherokee County,2030,GDOT,2,4,5.6,0006040,FROM I-575 TO EAST CHEROKEE DRIVE,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2006,STP - Statewide Flexible (GDOT),"$5,200,000","$1,300,000","$0,000","$0,000","$6,500,000","$63,427,245","$15,856,811","$0,000","$0,000","$79,284,056"
CH-140D2,SR 140 (HICKORY FLAT ROAD): SEGMENT 4,Cherokee County,2030,GDOT,2,4,5.6,0006040,FROM I-575 TO EAST CHEROKEE DRIVE,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,2016,STP - Statewide Flexible (GDOT),"$24,341,645","$6,085,411","$0,000","$0,000","$30,427,056","$63,427,245","$15,856,811","$0,000","$0,000","$79,284,056"
CH-140D2,SR 140 (HICKORY FLAT ROAD): SEGMENT 4,Cherokee County,2030,GDOT,2,4,5.6,0006040,FROM I-575 TO EAST CHEROKEE DRIVE,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2018-2030,General Federal Aid - 2018-2040,"$33,885,600","$8,471,400","$0,000","$0,000","$42,357,000","$63,427,245","$15,856,811","$0,000","$0,000","$79,284,056"
CH-140E3,SR 140 (HICKORY FLAT ROAD): SEGMENT 5,Cherokee County,2030,GDOT,2,4,3.3,621240-,FROM EAST CHEROKEE DRIVE TO MOUNTAIN ROAD,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,1992,STP - Statewide Flexible (GDOT),"$0,000","$0,000","$0,000","$0,000","$0,000","$58,755,866","$14,688,966","$0,000","$0,000","$73,444,832"
CH-140E3,SR 140 (HICKORY FLAT ROAD): SEGMENT 5,Cherokee County,2030,GDOT,2,4,3.3,621240-,FROM EAST CHEROKEE DRIVE TO MOUNTAIN ROAD,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,2014,STP - Statewide Flexible (GDOT),"$3,395,866","$848,966","$0,000","$0,000","$4,244,832","$58,755,866","$14,688,966","$0,000","$0,000","$73,444,832"
CH-140E3,SR 140 (HICKORY FLAT ROAD): SEGMENT 5,Cherokee County,2030,GDOT,2,4,3.3,621240-,FROM EAST CHEROKEE DRIVE TO MOUNTAIN ROAD,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2018-2030,General Federal Aid - 2018-2040,"$34,320,000","$8,580,000","$0,000","$0,000","$42,900,000","$58,755,866","$14,688,966","$0,000","$0,000","$73,444,832"
CH-140E3,SR 140 (HICKORY FLAT ROAD): SEGMENT 5,Cherokee County,2030,GDOT,2,4,3.3,621240-,FROM EAST CHEROKEE DRIVE TO MOUNTAIN ROAD,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2018-2030,General Federal Aid - 2018-2040,"$21,040,000","$5,260,000","$0,000","$0,000","$26,300,000","$58,755,866","$14,688,966","$0,000","$0,000","$73,444,832"
CH-204,SR 372 (BALL GROUND ROAD),Cherokee County,2016,GDOT,2,2,0.7,642400-,AT ETOWAH RIVER,Programmed,Roadway / Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2002,Bridge (On-System),"$0,000","$0,000","$0,000","$0,000","$0,000","$5,192,185","$1,298,046","$0,000","$0,000","$6,490,231"
CH-204,SR 372 (BALL GROUND ROAD),Cherokee County,2016,GDOT,2,2,0.7,642400-,AT ETOWAH RIVER,Programmed,Roadway / Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),ROW,  ,2013,Bridge (On-System),"$424,000","$106,000","$0,000","$0,000","$530,000","$5,192,185","$1,298,046","$0,000","$0,000","$6,490,231"
CH-204,SR 372 (BALL GROUND ROAD),Cherokee County,2016,GDOT,2,2,0.7,642400-,AT ETOWAH RIVER,Programmed,Roadway / Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Bridge (On-System),"$4,768,185","$1,192,046","$0,000","$0,000","$5,960,231","$5,192,185","$1,298,046","$0,000","$0,000","$6,490,231"
CH-215,INDUSTRIAL DRIVE EXTENSION,Cherokee County,2030,City of Holly Springs,0,4,0.7,N/A,FROM HOLLY SPRINGS PARKWAY TO HICKORY ROAD,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE,  ,2013,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$378,000","$0,000","$378,000","$0,000","$0,000","$8,089,200","$0,000","$8,089,200"
CH-215,INDUSTRIAL DRIVE EXTENSION,Cherokee County,2030,City of Holly Springs,0,4,0.7,N/A,FROM HOLLY SPRINGS PARKWAY TO HICKORY ROAD,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,2014,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$882,000","$0,000","$882,000","$0,000","$0,000","$8,089,200","$0,000","$8,089,200"
CH-215,INDUSTRIAL DRIVE EXTENSION,Cherokee County,2030,City of Holly Springs,0,4,0.7,N/A,FROM HOLLY SPRINGS PARKWAY TO HICKORY ROAD,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2018-2030,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$6,829,200","$0,000","$6,829,200","$0,000","$0,000","$8,089,200","$0,000","$8,089,200"
CH-218,HICKORY ROAD & HOLLY SPRINGS PARKWAY DOWNTOWN PEDESTRIAN NETWORK IMPROVEMENTS,Cherokee County,2016,City of Holly Springs,N/A,N/A,1.1,0008961,,Programmed,Last Mile Connectivity / Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2009,STP - Urban (>200K) (ARC),"$160,000","$0,000","$40,000","$0,000","$200,000","$2,202,000","$0,000","$688,081","$0,000","$2,890,081"
CH-218,HICKORY ROAD & HOLLY SPRINGS PARKWAY DOWNTOWN PEDESTRIAN NETWORK IMPROVEMENTS,Cherokee County,2016,City of Holly Springs,N/A,N/A,1.1,0008961,,Programmed,Last Mile Connectivity / Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),ROW,  ,2013,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$137,421","$0,000","$137,421","$2,202,000","$0,000","$688,081","$0,000","$2,890,081"
CH-218,HICKORY ROAD & HOLLY SPRINGS PARKWAY DOWNTOWN PEDESTRIAN NETWORK IMPROVEMENTS,Cherokee County,2016,City of Holly Springs,N/A,N/A,1.1,0008961,,Programmed,Last Mile Connectivity / Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,STP - Urban (>200K) (ARC),"$2,042,000","$0,000","$510,660","$0,000","$2,552,660","$2,202,000","$0,000","$688,081","$0,000","$2,890,081"
CH-225,SR 369 (HIGHTOWER ROAD),Cherokee County,2030,GDOT,2,2,0.4,0007028,AT BOARD TREE CREEK,Programmed,Roadway / Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2017,Bridge (On-System),"$261,772","$65,443","$0,000","$0,000","$327,215","$4,869,772","$1,217,443","$0,000","$0,000","$6,087,215"
CH-225,SR 369 (HIGHTOWER ROAD),Cherokee County,2030,GDOT,2,2,0.4,0007028,AT BOARD TREE CREEK,Programmed,Roadway / Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),ROW,  ,LR 2018-2030,General Federal Aid - 2018-2040,"$579,200","$144,800","$0,000","$0,000","$724,000","$4,869,772","$1,217,443","$0,000","$0,000","$6,087,215"
CH-225,SR 369 (HIGHTOWER ROAD),Cherokee County,2030,GDOT,2,2,0.4,0007028,AT BOARD TREE CREEK,Programmed,Roadway / Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,LR 2018-2030,General Federal Aid - 2018-2040,"$4,028,800","$1,007,200","$0,000","$0,000","$5,036,000","$4,869,772","$1,217,443","$0,000","$0,000","$6,087,215"
CL-015,SR 85,Clayton County,2030,GDOT,4,6,4.1,721290-,FROM SR 279 (OLD NATIONAL HIGHWAY) IN FAYETTE COUNTY TO ROBERTS DRIVE IN CITY OF RIVERDALE,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,1992,STP - Statewide Flexible (GDOT),"$0,000","$0,000","$0,000","$0,000","$0,000","$6,690,869","$1,672,717","$0,000","$0,000","$8,363,586"
CL-015,SR 85,Clayton County,2030,GDOT,4,6,4.1,721290-,FROM SR 279 (OLD NATIONAL HIGHWAY) IN FAYETTE COUNTY TO ROBERTS DRIVE IN CITY OF RIVERDALE,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,2016,STP - Statewide Flexible (GDOT),"$2,340,469","$585,117","$0,000","$0,000","$2,925,586","$6,690,869","$1,672,717","$0,000","$0,000","$8,363,586"
CL-015,SR 85,Clayton County,2030,GDOT,4,6,4.1,721290-,FROM SR 279 (OLD NATIONAL HIGHWAY) IN FAYETTE COUNTY TO ROBERTS DRIVE IN CITY OF RIVERDALE,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2018-2030,General Federal Aid - 2018-2040,"$4,350,400","$1,087,600","$0,000","$0,000","$5,438,000","$6,690,869","$1,672,717","$0,000","$0,000","$8,363,586"
CL-017,BATTLE CREEK ROAD,Clayton County,2020,Clayton County,2,4,2.0,751775-,FROM VALLEY HILL ROAD TO SOUTHLAKE PARKWAY,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,AUTH,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$0,000","$0,000","$0,000","$12,836,584","$3,209,146","$5,395,000","$0,000","$21,440,730"
CL-017,BATTLE CREEK ROAD,Clayton County,2020,Clayton County,2,4,2.0,751775-,FROM VALLEY HILL ROAD TO SOUTHLAKE PARKWAY,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,2014,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$5,395,000","$0,000","$5,395,000","$12,836,584","$3,209,146","$5,395,000","$0,000","$21,440,730"
CL-017,BATTLE CREEK ROAD,Clayton County,2020,Clayton County,2,4,2.0,751775-,FROM VALLEY HILL ROAD TO SOUTHLAKE PARKWAY,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,2016,STP - Urban (>200K) (ARC),"$12,836,584","$3,209,146","$0,000","$0,000","$16,045,730","$12,836,584","$3,209,146","$5,395,000","$0,000","$21,440,730"
CL-019,MOUNT ZION BOULEVARD,Clayton County,2020,Clayton County,2,4,3.9,751770-,FROM SOUTHLAKE PARKWAY TO LAKE HARBIN ROAD,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,AUTH,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$0,000","$0,000","$0,000","$17,735,650","$4,433,912","$11,219,000","$0,000","$33,388,562"
CL-019,MOUNT ZION BOULEVARD,Clayton County,2020,Clayton County,2,4,3.9,751770-,FROM SOUTHLAKE PARKWAY TO LAKE HARBIN ROAD,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,2014,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$11,219,000","$0,000","$11,219,000","$17,735,650","$4,433,912","$11,219,000","$0,000","$33,388,562"
CL-019,MOUNT ZION BOULEVARD,Clayton County,2020,Clayton County,2,4,3.9,751770-,FROM SOUTHLAKE PARKWAY TO LAKE HARBIN ROAD,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,2016,STP - Urban (>200K) (ARC),"$3,696,000","$924,000","$0,000","$0,000","$4,620,000","$17,735,650","$4,433,912","$11,219,000","$0,000","$33,388,562"
CL-019,MOUNT ZION BOULEVARD,Clayton County,2020,Clayton County,2,4,3.9,751770-,FROM SOUTHLAKE PARKWAY TO LAKE HARBIN ROAD,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,2016,STP - Statewide Flexible (GDOT),"$14,039,650","$3,509,912","$0,000","$0,000","$17,549,562","$17,735,650","$4,433,912","$11,219,000","$0,000","$33,388,562"
CL-020A,FLINT RIVER ROAD UPGRADE,Clayton County,2016,GRTA,2,2,1.1,751810-,FROM GLENWOODS DRIVE TO KENDRICK ROAD,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2004,State Bonds,"$0,000","$0,000","$0,000","$225,000","$225,000","$3,980,000","$995,000","$3,680,704","$225,000","$8,880,704"
CL-020A,FLINT RIVER ROAD UPGRADE,Clayton County,2016,GRTA,2,2,1.1,751810-,FROM GLENWOODS DRIVE TO KENDRICK ROAD,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2011,STP - Statewide Flexible (GDOT),"$1,120,000","$280,000","$1,450,000","$0,000","$2,850,000","$3,980,000","$995,000","$3,680,704","$225,000","$8,880,704"
CL-020A,FLINT RIVER ROAD UPGRADE,Clayton County,2016,GRTA,2,2,1.1,751810-,FROM GLENWOODS DRIVE TO KENDRICK ROAD,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),UTL,  ,2013,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$108,243","$0,000","$108,243","$3,980,000","$995,000","$3,680,704","$225,000","$8,880,704"
CL-020A,FLINT RIVER ROAD UPGRADE,Clayton County,2016,GRTA,2,2,1.1,751810-,FROM GLENWOODS DRIVE TO KENDRICK ROAD,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,STP - Statewide Flexible (GDOT),"$2,860,000","$715,000","$2,122,461","$0,000","$5,697,461","$3,980,000","$995,000","$3,680,704","$225,000","$8,880,704"
CL-063,MOUNT ZION ROAD,Clayton County,2020,Clayton County,2,4,2.1,N/A,FROM RICHARDSON PARKWAY TO SR 138,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2005,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$9,100,000","$0,000","$9,100,000"
CL-063,MOUNT ZION ROAD,Clayton County,2020,Clayton County,2,4,2.1,N/A,FROM RICHARDSON PARKWAY TO SR 138,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,2013,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$1,600,000","$0,000","$1,600,000","$0,000","$0,000","$9,100,000","$0,000","$9,100,000"
CL-063,MOUNT ZION ROAD,Clayton County,2020,Clayton County,2,4,2.1,N/A,FROM RICHARDSON PARKWAY TO SR 138,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,2015,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$7,500,000","$0,000","$7,500,000","$0,000","$0,000","$9,100,000","$0,000","$9,100,000"
CL-064,US 23,Clayton County,2030,GDOT,2,4,2.3,322050-,FROM SR 138 (NORTH HENRY BOULEVARD / STOCKBRIDGE ROAD)  TO I-675 IN CLAYTON COUNTY,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,1992,STP - Statewide Flexible (GDOT),"$0,000","$0,000","$0,000","$0,000","$0,000","$23,995,383","$5,998,846","$0,000","$0,000","$29,994,229"
CL-064,US 23,Clayton County,2030,GDOT,2,4,2.3,322050-,FROM SR 138 (NORTH HENRY BOULEVARD / STOCKBRIDGE ROAD)  TO I-675 IN CLAYTON COUNTY,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE,  ,2013,STP - Statewide Flexible (GDOT),"$240,000","$60,000","$0,000","$0,000","$300,000","$23,995,383","$5,998,846","$0,000","$0,000","$29,994,229"
CL-064,US 23,Clayton County,2030,GDOT,2,4,2.3,322050-,FROM SR 138 (NORTH HENRY BOULEVARD / STOCKBRIDGE ROAD)  TO I-675 IN CLAYTON COUNTY,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,2017,STP - Statewide Flexible (GDOT),"$9,383,383","$2,345,846","$0,000","$0,000","$11,729,229","$23,995,383","$5,998,846","$0,000","$0,000","$29,994,229"
CL-064,US 23,Clayton County,2030,GDOT,2,4,2.3,322050-,FROM SR 138 (NORTH HENRY BOULEVARD / STOCKBRIDGE ROAD)  TO I-675 IN CLAYTON COUNTY,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2018-2030,General Federal Aid - 2018-2040,"$14,372,000","$3,593,000","$0,000","$0,000","$17,965,000","$23,995,383","$5,998,846","$0,000","$0,000","$29,994,229"
CL-101,METRO ARTERIAL CONNECTOR - SR 920 (MCDONOUGH ROAD),Regional - South,2030,GDOT,2,4,5.8,742870-,FROM SR 54 (JONESBORO ROAD) IN FAYETTE COUNTY TO US 19/41 (TARA BOULEVARD) IN CLAYTON COUNTY,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2006,STP - Statewide Flexible (GDOT),"$2,400,000","$3,000,000","$600,000","$0,000","$6,000,000","$42,965,893","$13,141,473","$600,000","$0,000","$56,707,366"
CL-101,METRO ARTERIAL CONNECTOR - SR 920 (MCDONOUGH ROAD),Regional - South,2030,GDOT,2,4,5.8,742870-,FROM SR 54 (JONESBORO ROAD) IN FAYETTE COUNTY TO US 19/41 (TARA BOULEVARD) IN CLAYTON COUNTY,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,2016,STP - Statewide Flexible (GDOT),"$18,645,893","$4,661,473","$0,000","$0,000","$23,307,366","$42,965,893","$13,141,473","$600,000","$0,000","$56,707,366"
CL-101,METRO ARTERIAL CONNECTOR - SR 920 (MCDONOUGH ROAD),Regional - South,2030,GDOT,2,4,5.8,742870-,FROM SR 54 (JONESBORO ROAD) IN FAYETTE COUNTY TO US 19/41 (TARA BOULEVARD) IN CLAYTON COUNTY,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2018-2030,General Federal Aid - 2018-2040,"$21,920,000","$5,480,000","$0,000","$0,000","$27,400,000","$42,965,893","$13,141,473","$600,000","$0,000","$56,707,366"
CL-230A,ANVIL BLOCK ROAD,Clayton County,2016,GRTA,2,4,0.6,771210-,FROM GRANT ROAD TO BOULDERCREST ROAD,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2004,State Bonds,"$0,000","$0,000","$0,000","$150,000","$150,000","$2,718,719","$554,701","$660,085","$150,000","$4,083,505"
CL-230A,ANVIL BLOCK ROAD,Clayton County,2016,GRTA,2,4,0.6,771210-,FROM GRANT ROAD TO BOULDERCREST ROAD,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2013,STP - Statewide Flexible (GDOT),"$100,000","$25,000","$0,000","$0,000","$125,000","$2,718,719","$554,701","$660,085","$150,000","$4,083,505"
CL-230A,ANVIL BLOCK ROAD,Clayton County,2016,GRTA,2,4,0.6,771210-,FROM GRANT ROAD TO BOULDERCREST ROAD,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,ROW,AUTH,2012,Surface Transportation Priorities (Earmark),"$499,915","$0,000","$660,085","$0,000","$1,160,000","$2,718,719","$554,701","$660,085","$150,000","$4,083,505"
CL-230A,ANVIL BLOCK ROAD,Clayton County,2016,GRTA,2,4,0.6,771210-,FROM GRANT ROAD TO BOULDERCREST ROAD,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,2014,STP - Statewide Flexible (GDOT),"$2,118,804","$529,701","$0,000","$0,000","$2,648,505","$2,718,719","$554,701","$660,085","$150,000","$4,083,505"
CL-230B,ANVIL BLOCK ROAD,Clayton County,2016,GRTA,2,2,1.3,0004638,FROM BOULDERCREST ROAD TO ALLEN DRIVE,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2004,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$0,000","$275,000","$275,000","$4,332,000","$1,083,000","$1,052,431","$275,000","$6,742,431"
CL-230B,ANVIL BLOCK ROAD,Clayton County,2016,GRTA,2,2,1.3,0004638,FROM BOULDERCREST ROAD TO ALLEN DRIVE,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2012,STP - Statewide Flexible (GDOT),"$1,984,000","$496,000","$0,000","$0,000","$2,480,000","$4,332,000","$1,083,000","$1,052,431","$275,000","$6,742,431"
CL-230B,ANVIL BLOCK ROAD,Clayton County,2016,GRTA,2,2,1.3,0004638,FROM BOULDERCREST ROAD TO ALLEN DRIVE,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,STP - Statewide Flexible (GDOT),"$2,348,000","$587,000","$1,052,431","$0,000","$3,987,431","$4,332,000","$1,083,000","$1,052,431","$275,000","$6,742,431"
CL-238,GODBY ROAD,Clayton County,2016,Clayton County,2,4,0.6,0006860,FROM SOUTHAMPTON ROAD TO SR 314 (WEST FAYETTEVILLE ROAD),Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,AUTH,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$300,000","$0,000","$300,000","$3,272,456","$5,000","$6,953,114","$0,000","$10,230,570"
CL-238,GODBY ROAD,Clayton County,2016,Clayton County,2,4,0.6,0006860,FROM SOUTHAMPTON ROAD TO SR 314 (WEST FAYETTEVILLE ROAD),Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE-OV,AUTH,2011,STP - Statewide Flexible (GDOT),"$20,000","$5,000","$0,000","$0,000","$25,000","$3,272,456","$5,000","$6,953,114","$0,000","$10,230,570"
CL-238,GODBY ROAD,Clayton County,2016,Clayton County,2,4,0.6,0006860,FROM SOUTHAMPTON ROAD TO SR 314 (WEST FAYETTEVILLE ROAD),Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,ROW,AUTH,2011,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$5,840,000","$0,000","$5,840,000","$3,272,456","$5,000","$6,953,114","$0,000","$10,230,570"
CL-238,GODBY ROAD,Clayton County,2016,Clayton County,2,4,0.6,0006860,FROM SOUTHAMPTON ROAD TO SR 314 (WEST FAYETTEVILLE ROAD),Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,UTL,  ,2013,STP - Urban (>200K) (ARC),"$887,370","$0,000","$221,843","$0,000","$1,109,213","$3,272,456","$5,000","$6,953,114","$0,000","$10,230,570"
CL-238,GODBY ROAD,Clayton County,2016,Clayton County,2,4,0.6,0006860,FROM SOUTHAMPTON ROAD TO SR 314 (WEST FAYETTEVILLE ROAD),Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,2013,STP - Urban (>200K) (ARC),"$2,365,086","$0,000","$591,271","$0,000","$2,956,357","$3,272,456","$5,000","$6,953,114","$0,000","$10,230,570"
