ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
DK-407,NEW PEACHTREE ROAD BICYCLE/PEDESTRIAN IMPROVEMENTS,DeKalb County,2020,City of Doraville,5,3,0.4,0012612,FROM NORTH OF SHALLOWFORD ROAD TO STEWART ROAD,Programmed,Last Mile Connectivity / Complete Street Retrofit,In the Region's Air Quality Conformity Analysis,PE,  ,2014,STP - Urban (>200K) (ARC) ,70000,0,17500,0,87500,2328000,0,582000,0,2910000
DK-407,NEW PEACHTREE ROAD BICYCLE/PEDESTRIAN IMPROVEMENTS,DeKalb County,2020,City of Doraville,5,3,0.4,0012612,FROM NORTH OF SHALLOWFORD ROAD TO STEWART ROAD,Programmed,Last Mile Connectivity / Complete Street Retrofit,In the Region's Air Quality Conformity Analysis,ROW,  ,2014,STP - Urban (>200K) (ARC) ,24000,0,6000,0,30000,2328000,0,582000,0,2910000
DK-407,NEW PEACHTREE ROAD BICYCLE/PEDESTRIAN IMPROVEMENTS,DeKalb County,2020,City of Doraville,5,3,0.4,0012612,FROM NORTH OF SHALLOWFORD ROAD TO STEWART ROAD,Programmed,Last Mile Connectivity / Complete Street Retrofit,In the Region's Air Quality Conformity Analysis,CST,  ,2014,STP - Urban (>200K) (ARC) ,2184000,0,546000,0,2730000,2328000,0,582000,0,2910000
DK-408,KEY ROAD AND CONSTITUTION ROAD BRIDGE DECK REPLACEMENTS,DeKalb County,2020,DeKalb County,N/A,N/A,N/A,0012613,AT ENTRENCHMENT CREEK,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),UTL,  ,2014,STP - Urban (>200K) (ARC) ,40000,0,10000,0,50000,1292000,0,323000,0,1615000
DK-408,KEY ROAD AND CONSTITUTION ROAD BRIDGE DECK REPLACEMENTS,DeKalb County,2020,DeKalb County,N/A,N/A,N/A,0012613,AT ENTRENCHMENT CREEK,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,STP - Urban (>200K) (ARC) ,1252000,0,313000,0,1565000,1292000,0,323000,0,1615000
DK-409,CHAMBLEE DUNWOODY ROAD BICYCLE AND PEDESTRIAN FACILITIES,DeKalb County,2015,City of Dunwoody,N/A,N/A,0.6,0012614,FROM CAMBRIDGE DRIVE TO VALLEY VIEW ROAD,Delete,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2012,Local Jurisdiction/Municipality Funds,0,0,50000,0,50000,640000,0,240000,0,880000
DK-409,CHAMBLEE DUNWOODY ROAD BICYCLE AND PEDESTRIAN FACILITIES,DeKalb County,2015,City of Dunwoody,N/A,N/A,0.6,0012614,FROM CAMBRIDGE DRIVE TO VALLEY VIEW ROAD,Delete,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2012,Local Jurisdiction/Municipality Funds,0,0,20000,0,20000,640000,0,240000,0,880000
DK-409,CHAMBLEE DUNWOODY ROAD BICYCLE AND PEDESTRIAN FACILITIES,DeKalb County,2015,City of Dunwoody,N/A,N/A,0.6,0012614,FROM CAMBRIDGE DRIVE TO VALLEY VIEW ROAD,Delete,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),UTL,  ,2014,Local Jurisdiction/Municipality Funds,0,0,10000,0,10000,640000,0,240000,0,880000
DK-409,CHAMBLEE DUNWOODY ROAD BICYCLE AND PEDESTRIAN FACILITIES,DeKalb County,2015,City of Dunwoody,N/A,N/A,0.6,0012614,FROM CAMBRIDGE DRIVE TO VALLEY VIEW ROAD,Delete,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,STP - Urban (>200K) (ARC) ,640000,0,160000,0,800000,640000,0,240000,0,880000
DK-411,BICYCLE AND PEDESTRIAN SAFETY/EDUCATION/TRAINING PROGRAM,DeKalb County,2015,City of Clarkston,N/A,N/A,N/A,0012616,,Completed,Other / Miscellaneous,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2014,STP - Urban (>200K) (ARC) ,72000,0,18000,0,90000,72000,0,18000,0,90000
DK-412,TUCKER PEDESTRIAN FACILTIIES - PHASE II,DeKalb County,2020,DeKalb County,N/A,N/A,0.9,0012617,,Programmed,Last Mile Connectivity / Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2013,STP - Urban (>200K) (ARC) ,50000,0,12500,0,62500,960000,0,240000,0,1200000
DK-412,TUCKER PEDESTRIAN FACILTIIES - PHASE II,DeKalb County,2020,DeKalb County,N/A,N/A,0.9,0012617,,Programmed,Last Mile Connectivity / Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2014,STP - Urban (>200K) (ARC) ,70000,0,17500,0,87500,960000,0,240000,0,1200000
DK-412,TUCKER PEDESTRIAN FACILTIIES - PHASE II,DeKalb County,2020,DeKalb County,N/A,N/A,0.9,0012617,,Programmed,Last Mile Connectivity / Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),ROW,  ,2015,Congestion Mitigation & Air Quality Improvement (CMAQ),200000,0,50000,0,250000,960000,0,240000,0,1200000
DK-412,TUCKER PEDESTRIAN FACILTIIES - PHASE II,DeKalb County,2020,DeKalb County,N/A,N/A,0.9,0012617,,Programmed,Last Mile Connectivity / Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Congestion Mitigation & Air Quality Improvement (CMAQ),640000,0,160000,0,800000,960000,0,240000,0,1200000
DK-413,ROCKBRIDGE ROAD BICYCLE AND PEDESTRIAN IMPROVEMENTS,DeKalb County,2020,DeKalb County,N/A,N/A,N/A,0008121,FROM ALLGOOD ROAD TO ROLAND ROAD,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),ROW,  ,2015,SAFETEA-LU Earmark,300000,0,75000,0,375000,1491400,0,372850,0,1864250
DK-413,ROCKBRIDGE ROAD BICYCLE AND PEDESTRIAN IMPROVEMENTS,DeKalb County,2020,DeKalb County,N/A,N/A,N/A,0008121,FROM ALLGOOD ROAD TO ROLAND ROAD,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,STP - Enhancements,441600,0,110400,0,552000,1491400,0,372850,0,1864250
DK-413,ROCKBRIDGE ROAD BICYCLE AND PEDESTRIAN IMPROVEMENTS,DeKalb County,2020,DeKalb County,N/A,N/A,N/A,0008121,FROM ALLGOOD ROAD TO ROLAND ROAD,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,SAFETEA-LU Earmark,749800,0,187450,0,937250,1491400,0,372850,0,1864250
DK-414,BICYCLE/PEDESTRIAN UPGRADE TO PUBLIC SCHOOLS,DeKalb County,2015,DeKalb County,N/A,N/A,N/A,0007618,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,SAFETEA-LU Earmark,2159760,0,529940,0,2689700,2459660,0,604915,0,3064575
DK-414,BICYCLE/PEDESTRIAN UPGRADE TO PUBLIC SCHOOLS,DeKalb County,2015,DeKalb County,N/A,N/A,N/A,0007618,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,SAFETEA-LU Earmark,299900,0,74975,0,374875,2459660,0,604915,0,3064575
DK-415,US 29 / US 278 (PONCE DE LEON AVENUE),DeKalb County,2015,GDOT,4,4,0.4,0012748,AT US 23 (MORELAND AVENUE) / SR 42 (BRIARCLIFF ROAD) - SCOPING PHASE ONLY,Completed,Other / Planning,Exempt from Air Quality Analysis (40 CFR 93),SCP,AUTH,2014,STP - Statewide Flexible (GDOT),60000,15000,0,0,75000,60000,15000,0,0,75000
DK-416,US 23/29 (PONCE DE LEON AVENUE),DeKalb County,2020,GDOT,N/A,N/A,N/A,0010474,FROM N. PONCE DE LEON AVENUE TO S. PONCE DE LEON AVENUE (VICINITY OF LULLWATER CREEK),Programmed,Roadway / Maintenance,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2014,STP - Statewide Flexible (GDOT),88000,22000,0,0,110000,698753,174688,0,0,873441
DK-416,US 23/29 (PONCE DE LEON AVENUE),DeKalb County,2020,GDOT,N/A,N/A,N/A,0010474,FROM N. PONCE DE LEON AVENUE TO S. PONCE DE LEON AVENUE (VICINITY OF LULLWATER CREEK),Programmed,Roadway / Maintenance,Exempt from Air Quality Analysis (40 CFR 93),ROW,  ,2015,STP - Statewide Flexible (GDOT),40000,10000,0,0,50000,698753,174688,0,0,873441
DK-416,US 23/29 (PONCE DE LEON AVENUE),DeKalb County,2020,GDOT,N/A,N/A,N/A,0010474,FROM N. PONCE DE LEON AVENUE TO S. PONCE DE LEON AVENUE (VICINITY OF LULLWATER CREEK),Programmed,Roadway / Maintenance,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,STP - Statewide Flexible (GDOT),570753,142688,0,0,713441,698753,174688,0,0,873441
DK-417,GEORGETOWN AREA MULTIMODAL IMPROVEMENTS,DeKalb County,2020,City of Dunwoody,N/A,N/A,N/A,0012875,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),SCP,  ,2014,TAP - Urban (>200K) (ARC),200000,0,50000,0,250000,840000,0,3785000,0,4625000
DK-417,GEORGETOWN AREA MULTIMODAL IMPROVEMENTS,DeKalb County,2020,City of Dunwoody,N/A,N/A,N/A,0012875,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2014,STP - Urban (>200K) (ARC) ,100000,0,25000,0,125000,840000,0,3785000,0,4625000
DK-417,GEORGETOWN AREA MULTIMODAL IMPROVEMENTS,DeKalb County,2020,City of Dunwoody,N/A,N/A,N/A,0012875,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),ROW,  ,2016,Local Jurisdiction/Municipality Funds,0,0,750000,0,750000,840000,0,3785000,0,4625000
DK-417,GEORGETOWN AREA MULTIMODAL IMPROVEMENTS,DeKalb County,2020,City of Dunwoody,N/A,N/A,N/A,0012875,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),UTL,  ,LR 2018-2030,Local Jurisdiction/Municipality Funds,0,0,1200000,0,1200000,840000,0,3785000,0,4625000
DK-417,GEORGETOWN AREA MULTIMODAL IMPROVEMENTS,DeKalb County,2020,City of Dunwoody,N/A,N/A,N/A,0012875,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,LR 2018-2030,STP - Urban (>200K) (ARC) ,540000,0,1760000,0,2300000,840000,0,3785000,0,4625000
DK-418,PERIMETER COMMUTER TRAIL SYSTEM STUDY,DeKalb County,2020,Perimeter CID - DeKalb,N/A,N/A,N/A,0012876,,Programmed,Other / Planning,Exempt from Air Quality Analysis (40 CFR 93),SCP,  ,2014,TAP - Urban (>200K) (ARC),400000,0,100000,0,500000,400000,0,100000,0,500000
DK-AR-206,I-285 SOUTH,Regional - Perimeter,2020,GDOT,N/A,N/A,N/A,713290-,AT SR 155 (FLAT SHOALS PARKWAY),Programmed,Roadway / Interchange Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,1998,National Highway System,0,0,0,0,0,24667086,6166771,0,0,30833857
DK-AR-206,I-285 SOUTH,Regional - Perimeter,2020,GDOT,N/A,N/A,N/A,713290-,AT SR 155 (FLAT SHOALS PARKWAY),Programmed,Roadway / Interchange Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2013,National Highway System,120000,30000,0,0,150000,24667086,6166771,0,0,30833857
DK-AR-206,I-285 SOUTH,Regional - Perimeter,2020,GDOT,N/A,N/A,N/A,713290-,AT SR 155 (FLAT SHOALS PARKWAY),Programmed,Roadway / Interchange Capacity,In the Region's Air Quality Conformity Analysis,ROW,AUTH,2012,National Highway System,7489600,1872400,0,0,9362000,24667086,6166771,0,0,30833857
DK-AR-206,I-285 SOUTH,Regional - Perimeter,2020,GDOT,N/A,N/A,N/A,713290-,AT SR 155 (FLAT SHOALS PARKWAY),Programmed,Roadway / Interchange Capacity,In the Region's Air Quality Conformity Analysis,UTL,  ,2015,National Highway Performance Program (NHPP),432973,108243,0,0,541216,24667086,6166771,0,0,30833857
DK-AR-206,I-285 SOUTH,Regional - Perimeter,2020,GDOT,N/A,N/A,N/A,713290-,AT SR 155 (FLAT SHOALS PARKWAY),Programmed,Roadway / Interchange Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,2015,National Highway Performance Program (NHPP),16624513,4156128,0,0,20780641,24667086,6166771,0,0,30833857
DK-AR-207,I-285 SOUTH,Regional - Perimeter,2030,GDOT,N/A,N/A,N/A,713300-,AT BOULDERCREST ROAD,Programmed,Roadway / Interchange Upgrade,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,1999,Interstate Maintenance,0,0,0,0,0,41784301,7680033,0,0,49464334
DK-AR-207,I-285 SOUTH,Regional - Perimeter,2030,GDOT,N/A,N/A,N/A,713300-,AT BOULDERCREST ROAD,Programmed,Roadway / Interchange Upgrade,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2014,National Highway Performance Program (NHPP),80000,20000,0,0,100000,41784301,7680033,0,0,49464334
DK-AR-207,I-285 SOUTH,Regional - Perimeter,2030,GDOT,N/A,N/A,N/A,713300-,AT BOULDERCREST ROAD,Programmed,Roadway / Interchange Upgrade,Exempt from Air Quality Analysis (40 CFR 93),ROW,  ,2016,National Highway Performance Program (NHPP),19915501,2212833,0,0,22128334,41784301,7680033,0,0,49464334
DK-AR-207,I-285 SOUTH,Regional - Perimeter,2030,GDOT,N/A,N/A,N/A,713300-,AT BOULDERCREST ROAD,Programmed,Roadway / Interchange Upgrade,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,LR 2018-2030,General Federal Aid - 2018-2040,21788800,5447200,0,0,27236000,41784301,7680033,0,0,49464334
DK-AR-241,I-285 EAST,Regional,2020,GDOT,N/A,N/A,N/A,0000378,AT I-20 EAST,Programmed,Roadway / Interchange Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2007,National Highway System,4480000,1120000,0,0,5600000,82989092,20747273,0,0,103736365
DK-AR-241,I-285 EAST,Regional,2020,GDOT,N/A,N/A,N/A,0000378,AT I-20 EAST,Programmed,Roadway / Interchange Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,2015,National Highway Performance Program (NHPP),10245404,2561351,0,0,12806755,82989092,20747273,0,0,103736365
DK-AR-241,I-285 EAST,Regional,2020,GDOT,N/A,N/A,N/A,0000378,AT I-20 EAST,Programmed,Roadway / Interchange Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,2017,National Highway Performance Program (NHPP),68263688,17065922,0,0,85329610,82989092,20747273,0,0,103736365
DK-AR-242,I-20 EAST,Regional - East,2030,GDOT,N/A,N/A,N/A,0002868,AT PANOLA ROAD,Programmed,Roadway / Interchange Capacity,In the Region's Air Quality Conformity Analysis,SCP,AUTH,2011,National Highway System,800000,200000,0,0,1000000,22133359,5533340,0,0,27666699
DK-AR-242,I-20 EAST,Regional - East,2030,GDOT,N/A,N/A,N/A,0002868,AT PANOLA ROAD,Programmed,Roadway / Interchange Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2011,National Highway System,1378423,344606,0,0,1723029,22133359,5533340,0,0,27666699
DK-AR-242,I-20 EAST,Regional - East,2030,GDOT,N/A,N/A,N/A,0002868,AT PANOLA ROAD,Programmed,Roadway / Interchange Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,2015,National Highway Performance Program (NHPP),5597336,1399334,0,0,6996670,22133359,5533340,0,0,27666699
DK-AR-242,I-20 EAST,Regional - East,2030,GDOT,N/A,N/A,N/A,0002868,AT PANOLA ROAD,Programmed,Roadway / Interchange Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2018-2030,General Federal Aid - 2018-2040,14357600,3589400,0,0,17947000,22133359,5533340,0,0,27666699
DK-AR-BP020,STONE MOUNTAIN LITHONIA ROAD,DeKalb County,2015,DeKalb County,N/A,N/A,6.9,0006899/0007621,FROM POOLE STREET TO ROCKBRIDGE ROAD,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2008,Local Jurisdiction/Municipality Funds,0,0,215000,0,215000,3369821,0,3744662,0,7114483
DK-AR-BP020,STONE MOUNTAIN LITHONIA ROAD,DeKalb County,2015,DeKalb County,N/A,N/A,6.9,0006899/0007621,FROM POOLE STREET TO ROCKBRIDGE ROAD,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2011,Local Jurisdiction/Municipality Funds,0,0,339728,0,339728,3369821,0,3744662,0,7114483
DK-AR-BP020,STONE MOUNTAIN LITHONIA ROAD,DeKalb County,2015,DeKalb County,N/A,N/A,6.9,0006899/0007621,FROM POOLE STREET TO ROCKBRIDGE ROAD,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),UTL,  ,2014,Local Jurisdiction/Municipality Funds,0,0,287646,0,287646,3369821,0,3744662,0,7114483
DK-AR-BP020,STONE MOUNTAIN LITHONIA ROAD,DeKalb County,2015,DeKalb County,N/A,N/A,6.9,0006899/0007621,FROM POOLE STREET TO ROCKBRIDGE ROAD,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,High Priority Projects from TEA-21,719921,0,2240313,0,2960234,3369821,0,3744662,0,7114483
DK-AR-BP020,STONE MOUNTAIN LITHONIA ROAD,DeKalb County,2015,DeKalb County,N/A,N/A,6.9,0006899/0007621,FROM POOLE STREET TO ROCKBRIDGE ROAD,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,SAFETEA-LU Earmark,899900,0,224975,0,1124875,3369821,0,3744662,0,7114483
DK-AR-BP020,STONE MOUNTAIN LITHONIA ROAD,DeKalb County,2015,DeKalb County,N/A,N/A,6.9,0006899/0007621,FROM POOLE STREET TO ROCKBRIDGE ROAD,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,TAP - Urban (>200K) (ARC),1750000,0,437000,0,2187000,3369821,0,3744662,0,7114483
DK-AR-BP067,"DEKALB SIDEWALK PROGRAM: PHASE 2C - FLAT SHOALS, HENDERSON, AND SALEM ROADS",DeKalb County,2015,DeKalb County,N/A,N/A,5.3,0008268,,Programmed,Last Mile Connectivity / Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2006,Local Jurisdiction/Municipality Funds,0,0,75000,0,75000,600000,0,2319508,0,2919508
DK-AR-BP067,"DEKALB SIDEWALK PROGRAM: PHASE 2C - FLAT SHOALS, HENDERSON, AND SALEM ROADS",DeKalb County,2015,DeKalb County,N/A,N/A,5.3,0008268,,Programmed,Last Mile Connectivity / Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),ROW,  ,2014,SAFETEA-LU Earmark,600000,0,150000,0,750000,600000,0,2319508,0,2919508
DK-AR-BP067,"DEKALB SIDEWALK PROGRAM: PHASE 2C - FLAT SHOALS, HENDERSON, AND SALEM ROADS",DeKalb County,2015,DeKalb County,N/A,N/A,5.3,0008268,,Programmed,Last Mile Connectivity / Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Local Jurisdiction/Municipality Funds,0,0,2094508,0,2094508,600000,0,2319508,0,2919508
DO-019,SR 166 (FAIRBURN ROAD / CAMPBELLTON ROAD),Douglas County,2030,GDOT,2,4,3.4,721770-,FROM SR 92 IN DOUGLAS COUNTY TO SR 70 (FULTON INDUSTRIAL BOULEVARD) IN FULTON COUNTY,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,1992,STP - Urban (>200K) (ARC),0,0,0,0,0,22251511,5517378,0,0,27768889
DO-019,SR 166 (FAIRBURN ROAD / CAMPBELLTON ROAD),Douglas County,2030,GDOT,2,4,3.4,721770-,FROM SR 92 IN DOUGLAS COUNTY TO SR 70 (FULTON INDUSTRIAL BOULEVARD) IN FULTON COUNTY,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,2015,STP - Statewide Flexible (GDOT),9715911,2428978,0,0,12144889,22251511,5517378,0,0,27768889
DO-019,SR 166 (FAIRBURN ROAD / CAMPBELLTON ROAD),Douglas County,2030,GDOT,2,4,3.4,721770-,FROM SR 92 IN DOUGLAS COUNTY TO SR 70 (FULTON INDUSTRIAL BOULEVARD) IN FULTON COUNTY,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2018-2030,General Federal Aid - 2018-2040,12535600,3088400,0,0,15624000,22251511,5517378,0,0,27768889
DO-220A,LEE ROAD: SEGMENT 2,Douglas County,2020,GRTA,2,4,2.7,0004428,FROM SR 92 (FAIRBURN ROAD) TO MONIER AVENUE,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2004,State Bonds,0,0,0,0,0,12930885,3232721,11475119,0,27638725
DO-220A,LEE ROAD: SEGMENT 2,Douglas County,2020,GRTA,2,4,2.7,0004428,FROM SR 92 (FAIRBURN ROAD) TO MONIER AVENUE,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2014,STP - Statewide Flexible (GDOT),40000,10000,0,0,50000,12930885,3232721,11475119,0,27638725
DO-220A,LEE ROAD: SEGMENT 2,Douglas County,2020,GRTA,2,4,2.7,0004428,FROM SR 92 (FAIRBURN ROAD) TO MONIER AVENUE,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,ROW,AUTH,2010,STP - Statewide Flexible (GDOT),4800000,1200000,0,0,6000000,12930885,3232721,11475119,0,27638725
DO-220A,LEE ROAD: SEGMENT 2,Douglas County,2020,GRTA,2,4,2.7,0004428,FROM SR 92 (FAIRBURN ROAD) TO MONIER AVENUE,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,ROW,AUTH,2012,STP - Statewide Flexible (GDOT),4930645,1232661,1936694,0,8100000,12930885,3232721,11475119,0,27638725
DO-220A,LEE ROAD: SEGMENT 2,Douglas County,2020,GRTA,2,4,2.7,0004428,FROM SR 92 (FAIRBURN ROAD) TO MONIER AVENUE,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,2016,STP - Statewide Flexible (GDOT),3160240,790060,9538425,0,13488725,12930885,3232721,11475119,0,27638725
DO-282A,METRO ARTERIAL CONNECTOR - SR 92 REALIGNMENT PHASE I INCLUDING BRIDGE UNDERPASS AND RAILROAD CROSSING CLOSURES,Regional - West,2020,GDOT,0,6,0.3,0006900,FROM COOPER STREET RELOCATION TO ELLIS STREET RELOCATION,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2005,Local Jurisdiction/Municipality Funds,0,0,1680000,0,1680000,21293605,4831438,1680000,0,27805043
DO-282A,METRO ARTERIAL CONNECTOR - SR 92 REALIGNMENT PHASE I INCLUDING BRIDGE UNDERPASS AND RAILROAD CROSSING CLOSURES,Regional - West,2020,GDOT,0,6,0.3,0006900,FROM COOPER STREET RELOCATION TO ELLIS STREET RELOCATION,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2010,Federal Earmark Funding,367855,0,0,0,367855,21293605,4831438,1680000,0,27805043
DO-282A,METRO ARTERIAL CONNECTOR - SR 92 REALIGNMENT PHASE I INCLUDING BRIDGE UNDERPASS AND RAILROAD CROSSING CLOSURES,Regional - West,2020,GDOT,0,6,0.3,0006900,FROM COOPER STREET RELOCATION TO ELLIS STREET RELOCATION,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2011,Federal Earmark Funding,1600000,0,0,0,1600000,21293605,4831438,1680000,0,27805043
DO-282A,METRO ARTERIAL CONNECTOR - SR 92 REALIGNMENT PHASE I INCLUDING BRIDGE UNDERPASS AND RAILROAD CROSSING CLOSURES,Regional - West,2020,GDOT,0,6,0.3,0006900,FROM COOPER STREET RELOCATION TO ELLIS STREET RELOCATION,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,ROW,AUTH,2011,STP - Urban (>200K) (ARC),9136000,2284000,0,0,11420000,21293605,4831438,1680000,0,27805043
DO-282A,METRO ARTERIAL CONNECTOR - SR 92 REALIGNMENT PHASE I INCLUDING BRIDGE UNDERPASS AND RAILROAD CROSSING CLOSURES,Regional - West,2020,GDOT,0,6,0.3,0006900,FROM COOPER STREET RELOCATION TO ELLIS STREET RELOCATION,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,UTL,  ,2014,STP - Statewide Flexible (GDOT),1680000,420000,0,0,2100000,21293605,4831438,1680000,0,27805043
DO-282A,METRO ARTERIAL CONNECTOR - SR 92 REALIGNMENT PHASE I INCLUDING BRIDGE UNDERPASS AND RAILROAD CROSSING CLOSURES,Regional - West,2020,GDOT,0,6,0.3,0006900,FROM COOPER STREET RELOCATION TO ELLIS STREET RELOCATION,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,2014,STP - Statewide Flexible (GDOT),8509750,2127438,0,0,10637188,21293605,4831438,1680000,0,27805043
DO-282B,METRO ARTERIAL CONNECTOR - SR 92 REALIGNMENT PHASE II,Regional - West,2020,GDOT,0/4,6,1.4,0006901,FROM COOPER STREET RELOCATION TO PINE DRIVE,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2005,Local Jurisdiction/Municipality Funds,0,0,1785000,0,1785000,27798407,7449602,4266000,0,39514009
DO-282B,METRO ARTERIAL CONNECTOR - SR 92 REALIGNMENT PHASE II,Regional - West,2020,GDOT,0/4,6,1.4,0006901,FROM COOPER STREET RELOCATION TO PINE DRIVE,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2010,Federal Earmark,360000,90000,0,0,450000,27798407,7449602,4266000,0,39514009
DO-282B,METRO ARTERIAL CONNECTOR - SR 92 REALIGNMENT PHASE II,Regional - West,2020,GDOT,0/4,6,1.4,0006901,FROM COOPER STREET RELOCATION TO PINE DRIVE,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2011,SAFETEA-LU Earmark,520000,130000,0,0,650000,27798407,7449602,4266000,0,39514009
DO-282B,METRO ARTERIAL CONNECTOR - SR 92 REALIGNMENT PHASE II,Regional - West,2020,GDOT,0/4,6,1.4,0006901,FROM COOPER STREET RELOCATION TO PINE DRIVE,Programmed,Roadway / General Purpose Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2012,STP - Statewide Flexible (GDOT),1120000,280000,0,0,1400000,27798407,7449602,4266000,0,39514009
